,user_id,movie_id,rating,date
271,2,242,5,1998-02-27 04:01:24
272,2,255,4,1998-02-27 03:49:01
273,2,257,4,1998-02-27 03:44:22
274,2,258,3,1998-02-27 03:26:01
275,2,269,4,1998-02-27 03:39:34
276,2,272,5,1998-03-04 02:37:41
277,2,273,4,1998-02-27 03:54:07
278,2,274,3,1998-02-27 03:51:37
279,2,275,5,1998-02-27 03:42:19
280,2,276,4,1998-02-27 03:52:32
281,2,277,4,1998-02-27 03:46:14
282,2,278,3,1998-02-27 03:54:07
283,2,279,4,1998-02-27 03:55:45
284,2,282,4,1998-02-27 03:58:42
285,2,283,5,1998-02-27 04:01:24
286,2,284,4,1998-02-27 04:00:17
287,2,285,5,1998-02-27 04:01:24
288,2,286,4,1998-02-27 03:26:00
289,2,287,3,1998-02-27 03:47:15
290,2,288,3,1998-02-27 03:30:52
291,2,289,3,1998-03-04 02:42:33
292,2,291,3,1998-02-27 03:54:07
293,2,293,4,1998-02-27 03:42:19
294,2,294,1,1998-02-27 03:54:08
295,2,295,4,1998-02-27 03:46:04
296,2,296,3,1998-02-27 03:41:11
297,2,298,3,1998-02-27 03:50:41
298,2,299,4,1998-02-27 03:39:34
299,2,300,4,1998-03-04 02:39:57
300,2,301,4,1998-02-27 03:37:11
301,2,302,5,1998-02-27 04:01:24
302,2,303,4,1998-02-27 03:39:34
303,2,304,4,1998-03-04 02:39:57
304,2,305,3,1998-02-27 03:27:45
305,2,306,4,1998-02-27 03:39:34
306,2,307,3,1998-02-27 03:27:46
307,2,308,3,1998-03-04 02:52:25
308,2,309,1,1998-03-04 02:53:49
309,2,310,4,1998-03-04 02:37:41
310,2,311,5,1998-02-27 04:01:24
311,2,313,5,1998-02-27 04:01:24
312,2,315,1,1998-02-27 03:39:34
313,2,316,5,1998-03-04 02:48:13
314,3,181,4,1998-03-07 02:24:42
315,3,258,2,1998-03-07 02:17:06
316,3,260,4,1998-03-07 02:24:15
317,3,264,2,1998-03-07 02:21:37
318,3,268,3,1998-03-07 02:16:01
319,3,271,3,1998-03-07 02:20:24
320,3,272,2,1998-03-07 02:17:35
321,3,288,2,1998-03-07 02:17:06
322,3,299,3,1998-03-07 02:19:59
323,3,300,2,1998-03-07 02:15:39
324,3,302,2,1998-03-07 02:15:39
325,3,303,3,1998-03-07 02:16:23
326,3,307,3,1998-03-07 02:20:24
327,3,317,2,1998-03-07 02:24:42
328,3,318,4,1998-03-07 02:24:42
329,3,319,2,1998-03-07 02:17:06
330,3,320,5,1998-03-07 02:24:42
331,3,321,5,1998-03-07 02:24:15
332,3,322,3,1998-03-07 02:21:09
333,3,324,2,1998-03-07 02:20:47
334,3,325,1,1998-03-07 02:21:37
335,3,326,2,1998-03-07 02:20:24
336,3,327,4,1998-03-07 02:24:15
337,3,329,4,1998-03-07 02:24:15
338,3,330,2,1998-03-07 02:21:37
339,3,333,2,1998-03-07 02:15:39
340,3,336,1,1998-03-07 02:19:58
341,3,338,2,1998-03-07 02:21:37
342,3,339,3,1998-03-07 02:19:01
343,3,340,5,1998-03-07 02:24:15
344,3,341,1,1998-03-07 02:17:35
345,3,342,4,1998-03-07 02:19:34
346,3,344,4,1998-03-07 02:15:39
347,3,345,3,1998-03-07 02:16:44
348,3,346,5,1998-03-07 02:24:15
349,3,347,5,1998-03-07 02:24:15
350,3,348,4,1998-03-07 02:24:15
351,3,349,3,1998-03-07 02:21:09
352,3,350,3,1998-03-07 02:17:56
353,3,351,3,1998-03-07 02:21:55
354,3,352,2,1998-03-07 02:17:35
355,3,353,1,1998-03-07 02:18:42
356,3,354,3,1998-03-07 02:16:44
357,3,355,3,1998-03-07 02:20:47
358,4,11,4,1998-04-08 03:02:00
359,4,210,3,1998-04-08 02:42:54
360,4,258,5,1998-04-08 02:09:34
361,4,271,4,1998-04-08 02:14:50
362,4,300,5,1998-04-08 02:10:45
363,4,301,5,1998-04-08 02:25:53
364,4,324,5,1998-04-08 02:25:53
365,4,327,5,1998-04-08 02:25:52
366,4,328,3,1998-04-08 02:12:17
367,4,329,5,1998-04-08 02:25:52
368,4,358,2,1998-04-08 02:57:55
369,4,359,5,1998-04-08 02:25:52
370,4,360,5,1998-04-08 02:25:52
371,4,362,5,1998-04-08 02:25:52
372,5,21,3,1997-09-30 16:02:07
373,5,24,4,1997-11-10 21:43:49
374,5,25,3,1997-09-30 16:01:58
375,5,29,4,1997-09-30 16:30:23
376,5,40,4,1997-11-10 21:41:49
377,5,42,5,1997-09-30 16:19:20
378,5,50,4,1997-09-30 16:09:18
379,5,62,4,1997-09-30 16:39:35
380,5,63,1,1997-11-06 19:30:29
381,5,66,1,1997-10-01 15:50:19
382,5,69,1,1997-10-01 15:59:15
383,5,70,4,1997-09-30 16:19:49
384,5,79,3,1997-09-30 16:11:35
385,5,80,2,1997-09-30 16:21:51
386,5,89,5,1997-09-30 16:13:53
387,5,90,3,1997-09-30 16:18:17
388,5,94,3,1997-11-06 19:30:51
389,5,95,4,1997-10-01 15:52:48
390,5,99,3,1997-10-01 15:53:36
391,5,100,5,1997-09-30 16:02:29
392,5,101,5,1997-11-06 19:28:30
393,5,102,3,1997-10-01 15:53:16
394,5,105,3,1997-09-30 16:04:03
395,5,109,5,1997-09-30 16:02:30
396,5,121,4,1997-09-30 15:59:49
397,5,135,4,1997-09-30 16:38:56
398,5,139,3,1997-10-01 15:54:20
399,5,143,3,1997-09-30 16:26:55
400,5,144,3,1997-09-30 16:15:41
401,5,145,1,1997-10-01 15:47:10
402,5,151,3,1997-09-30 16:08:43
403,5,153,5,1997-09-30 16:19:35
404,5,154,3,1997-09-30 16:24:51
405,5,162,1,1997-10-01 15:59:32
406,5,163,5,1997-11-10 21:37:44
407,5,167,2,1997-09-30 16:18:01
408,5,168,3,1997-09-30 16:24:51
409,5,169,5,1997-11-06 19:28:15
410,5,172,5,1997-09-30 16:15:30
411,5,173,4,1997-09-30 16:24:35
412,5,174,5,1997-09-30 16:15:30
413,5,176,3,1997-09-30 16:12:42
414,5,181,5,1997-09-30 16:09:17
415,5,183,4,1997-09-30 16:13:34
416,5,185,3,1997-10-01 15:44:52
417,5,186,5,1997-09-30 16:19:35
418,5,189,5,1997-11-06 19:28:15
419,5,194,4,1997-11-06 19:39:57
420,5,200,2,1997-10-01 15:45:17
421,5,204,4,1997-09-30 16:24:35
422,5,208,4,1997-09-30 16:24:35
423,5,209,5,1997-09-30 16:22:51
424,5,210,3,1997-09-30 16:14:59
425,5,211,4,1997-09-30 16:23:51
426,5,214,3,1997-09-30 16:38:05
427,5,216,1,1997-10-01 15:49:27
428,5,219,3,1997-10-01 15:45:44
429,5,222,4,1997-09-30 15:59:34
430,5,226,3,1997-09-30 16:12:42
431,5,227,4,1997-09-30 16:14:59
432,5,228,5,1997-09-30 16:14:30
433,5,229,2,1997-09-30 16:12:27
434,5,230,3,1997-09-30 16:14:30
435,5,231,2,1997-09-30 16:12:27
436,5,233,4,1997-10-01 18:04:24
437,5,234,2,1997-10-01 15:44:52
438,5,235,4,1997-09-30 16:03:04
439,5,239,4,1997-09-30 16:24:15
440,5,241,1,1997-10-01 15:49:08
441,5,243,1,1997-11-06 19:22:44
442,5,250,3,1997-09-30 16:01:05
443,5,257,5,1997-09-30 16:00:39
444,5,259,1,1997-11-06 19:23:28
445,5,267,4,1997-09-30 15:57:44
446,5,364,1,1997-09-30 16:22:51
447,5,365,1,1997-09-30 16:32:24
448,5,366,3,1997-09-30 16:32:25
449,5,367,3,1997-09-30 16:18:01
450,5,368,1,1997-09-30 16:04:17
451,5,369,1,1997-09-30 16:02:52
452,5,370,1,1997-10-01 15:46:54
453,5,371,1,1997-10-01 15:49:27
454,5,372,3,1997-09-30 16:17:10
455,5,373,3,1997-09-30 16:11:47
456,5,374,3,1997-09-30 16:28:25
457,5,375,3,1997-09-30 16:39:47
458,5,376,2,1997-11-10 21:40:45
459,5,377,1,1997-11-06 19:30:15
460,5,378,1,1997-10-01 15:52:47
461,5,379,3,1997-10-01 15:46:54
462,5,380,3,1997-09-30 16:33:11
463,5,381,1,1997-09-30 16:22:20
464,5,382,5,1997-09-30 16:23:07
465,5,383,3,1997-09-30 16:23:08
466,5,384,3,1997-09-30 16:19:49
467,5,385,4,1997-09-30 16:16:25
468,5,386,2,1997-09-30 16:17:10
469,5,387,3,1997-09-30 16:36:59
470,5,388,2,1997-11-10 21:54:58
471,5,389,1,1997-10-01 15:55:15
472,5,390,5,1997-09-30 16:19:00
473,5,391,4,1997-09-30 16:16:07
474,5,392,2,1997-09-30 16:35:30
475,5,393,2,1997-09-30 16:17:45
476,5,394,2,1997-11-10 21:40:31
477,5,395,2,1997-11-10 21:54:58
478,5,396,5,1997-09-30 16:17:45
479,5,397,2,1997-09-30 16:11:47
480,5,398,2,1997-09-30 16:16:07
481,5,399,3,1997-09-30 16:12:27
482,5,400,1,1997-11-06 19:30:30
483,5,401,5,1997-09-30 16:18:28
484,5,402,1,1997-10-01 15:49:07
485,5,403,3,1997-09-30 16:15:52
486,5,404,2,1997-10-01 15:53:36
487,5,405,3,1997-09-30 16:00:25
488,5,406,1,1997-09-30 16:10:07
489,5,407,3,1997-09-30 16:03:51
490,5,408,5,1997-11-06 19:28:15
491,5,409,2,1997-11-06 19:30:51
492,5,410,1,1997-11-10 21:43:03
493,5,411,1,1997-09-30 16:03:51
494,5,412,3,1997-09-30 16:03:36
495,5,413,3,1997-09-30 16:10:07
496,5,414,3,1997-09-30 16:24:51
497,5,415,1,1997-09-30 16:27:22
498,5,416,1,1997-10-01 15:53:16
499,5,417,3,1997-09-30 16:27:10
500,5,418,3,1997-10-01 15:53:36
501,5,419,3,1997-09-30 16:26:55
502,5,420,3,1997-10-01 15:52:48
503,5,421,1,1997-10-01 15:50:19
504,5,422,4,1997-09-30 16:26:07
505,5,423,4,1997-09-30 16:26:33
506,5,425,2,1997-09-30 16:37:20
507,5,426,3,1997-11-06 19:28:30
508,5,427,3,1997-10-01 15:52:47
509,5,428,5,1997-09-30 16:23:08
510,5,429,3,1997-09-30 16:37:09
511,5,430,5,1997-09-30 16:23:51
512,5,431,3,1997-09-30 16:14:59
513,5,432,4,1997-09-30 16:26:33
514,5,433,5,1997-09-30 16:24:15
515,5,434,5,1997-09-30 16:30:33
516,5,435,4,1997-09-30 16:13:53
517,5,436,5,1997-10-01 15:45:17
518,5,437,1,1997-11-06 19:27:03
519,5,438,1,1997-11-06 19:27:03
520,5,440,1,1997-11-06 19:27:03
521,5,441,1,1997-10-01 15:47:10
522,5,442,1,1997-11-10 21:54:58
523,5,443,4,1997-10-01 15:45:44
524,5,444,2,1997-10-01 15:46:02
525,5,445,3,1997-10-01 15:45:44
526,5,446,4,1997-10-01 15:47:25
527,5,447,3,1997-10-01 15:45:44
528,5,448,2,1997-10-01 15:44:52
529,5,449,2,1997-09-30 16:14:59
530,5,450,1,1997-09-30 16:12:42
531,5,451,1,1997-09-30 16:22:51
532,5,452,1,1997-11-06 19:26:37
533,5,453,1,1997-11-10 21:54:58
534,5,455,4,1997-09-30 15:59:34
535,5,456,1,1997-09-30 16:19:35
536,5,457,1,1997-11-10 21:54:58
537,6,1,4,1997-12-31 20:17:58
538,6,7,2,1997-12-31 20:11:42
539,6,8,4,1997-12-31 20:37:37
540,6,9,4,1997-12-31 20:13:25
541,6,12,4,1997-12-31 20:44:13
542,6,13,2,1997-12-31 20:16:40
543,6,15,3,1997-12-31 20:15:02
544,6,19,4,1997-12-31 21:16:05
545,6,21,3,1997-12-31 20:29:12
546,6,22,3,1997-12-31 21:00:48
547,6,28,2,1997-12-31 21:16:53
548,6,32,4,1997-12-31 20:48:31
549,6,47,3,1997-12-31 20:42:23
550,6,50,4,1997-12-31 20:40:42
551,6,56,4,1997-12-31 20:47:57
552,6,59,5,1997-12-31 20:55:13
553,6,64,4,1997-12-31 20:36:37
554,6,70,3,1997-12-31 20:50:27
555,6,71,4,1997-12-31 20:44:13
556,6,79,3,1997-12-31 20:39:07
557,6,81,4,1997-12-31 21:04:43
558,6,87,4,1997-12-31 21:02:54
559,6,89,4,1997-12-31 20:40:42
560,6,95,2,1997-12-31 21:02:13
561,6,100,5,1997-12-31 20:12:56
562,6,111,2,1997-12-31 20:17:58
563,6,117,2,1997-12-31 20:17:11
564,6,124,5,1997-12-31 20:13:48
565,6,125,3,1997-12-31 20:21:10
566,6,127,5,1997-12-31 20:12:14
567,6,131,5,1997-12-31 21:00:48
568,6,132,5,1997-12-31 21:07:02
569,6,133,4,1997-12-31 20:50:59
570,6,134,5,1997-12-31 21:04:43
571,6,135,5,1997-12-31 20:39:07
572,6,136,5,1997-12-31 20:40:42
573,6,137,5,1997-12-31 20:15:27
574,6,143,2,1997-12-31 20:44:13
575,6,151,3,1997-12-31 20:19:18
576,6,153,4,1997-12-31 21:16:53
577,6,154,3,1997-12-31 21:12:10
578,6,156,3,1997-12-31 21:03:32
579,6,165,5,1997-12-31 20:39:07
580,6,166,4,1997-12-31 20:50:26
581,6,168,4,1997-12-31 21:14:25
582,6,169,4,1997-12-31 20:42:23
583,6,170,4,1997-12-31 21:09:34
584,6,173,5,1997-12-31 21:07:42
585,6,174,4,1997-12-31 20:43:05
586,6,175,4,1997-12-31 20:50:26
587,6,177,4,1997-12-31 20:40:18
588,6,178,4,1997-12-31 20:39:45
589,6,180,4,1997-12-31 20:48:31
590,6,182,4,1997-12-28 00:26:16
591,6,183,4,1997-12-31 20:48:31
592,6,185,5,1997-12-31 20:49:53
593,6,186,4,1997-12-31 21:12:10
594,6,187,4,1997-12-31 20:41:54
595,6,188,3,1997-12-31 21:07:42
596,6,189,3,1997-12-31 20:49:25
597,6,191,4,1997-12-31 20:44:48
598,6,192,4,1997-12-31 20:41:54
599,6,193,3,1997-12-31 20:52:09
600,6,194,4,1997-12-31 20:49:25
601,6,195,4,1997-12-31 21:04:43
602,6,197,5,1997-12-31 20:46:43
603,6,199,4,1997-12-31 20:46:43
604,6,200,3,1997-12-31 21:07:02
605,6,202,3,1997-12-31 21:11:30
606,6,203,3,1997-12-31 21:14:24
607,6,204,3,1997-12-31 20:47:57
608,6,205,3,1997-12-31 20:41:18
609,6,208,4,1997-12-31 21:07:02
610,6,209,4,1997-12-31 20:55:13
611,6,211,5,1997-12-31 20:45:55
612,6,213,4,1997-12-31 21:07:42
613,6,216,5,1997-12-31 20:51:40
614,6,221,4,1997-12-31 20:17:11
615,6,223,4,1997-12-31 20:39:07
616,6,237,2,1997-12-31 20:25:14
617,6,238,5,1997-12-31 20:55:13
618,6,242,4,1997-12-28 00:16:10
619,6,246,3,1997-12-31 20:18:29
620,6,248,3,1997-12-31 20:09:41
621,6,257,2,1997-12-31 20:17:58
622,6,259,1,1997-12-28 00:19:35
623,6,261,3,1997-12-28 00:22:02
624,6,268,3,1997-12-28 00:20:06
625,6,269,4,1997-12-28 00:17:02
626,6,272,4,1998-01-02 05:01:44
627,6,274,4,1997-12-31 21:08:21
628,6,275,4,1997-12-31 20:11:42
629,6,276,2,1997-12-31 20:12:14
630,6,284,2,1997-12-31 20:19:50
631,6,285,3,1997-12-31 20:17:11
632,6,286,2,1997-12-28 00:16:10
633,6,293,3,1997-12-31 20:15:27
634,6,294,2,1997-12-31 20:25:38
635,6,297,3,1997-12-31 20:12:14
636,6,298,3,1997-12-31 20:19:18
637,6,302,4,1997-12-28 00:17:02
638,6,303,3,1997-12-28 00:18:41
639,6,304,4,1997-12-28 00:18:42
640,6,306,4,1997-12-28 00:17:26
641,6,308,3,1997-12-31 20:34:05
642,6,309,2,1997-12-28 00:20:30
643,6,310,2,1997-12-28 00:19:13
644,6,317,3,1997-12-31 21:02:54
645,6,318,4,1997-12-31 20:43:05
646,6,321,3,1997-12-28 00:19:13
647,6,340,2,1997-12-28 00:17:58
648,6,357,4,1997-12-31 21:07:02
649,6,367,2,1997-12-31 21:11:30
650,6,405,1,1997-12-31 20:27:46
651,6,408,4,1997-12-31 20:11:15
652,6,410,4,1997-12-31 20:21:47
653,6,419,4,1997-12-31 21:04:44
654,6,423,3,1997-12-31 21:08:21
655,6,425,3,1997-12-31 21:14:25
656,6,427,4,1997-12-31 20:38:27
657,6,432,4,1997-12-31 20:55:13
658,6,435,4,1997-12-31 20:52:09
659,6,458,1,1997-12-31 20:25:14
660,6,459,2,1997-12-31 20:13:48
661,6,460,2,1997-12-31 20:26:44
662,6,461,4,1997-12-31 20:49:53
663,6,462,5,1997-12-31 20:41:54
664,6,464,2,1997-12-31 20:49:25
