,user_id,movie_id,rating,date
114,58,144,4,1998-01-09 00:15:36
115,90,648,4,1998-03-31 22:52:34
116,271,346,4,1998-01-26 19:53:50
117,62,21,3,1997-11-12 22:24:20
118,279,832,3,1997-12-06 02:37:34
119,237,514,4,1997-11-12 23:17:21
120,94,789,4,1998-04-04 20:14:47
121,128,485,3,1997-11-19 19:14:55
122,298,317,4,1998-01-07 14:20:06
123,44,195,5,1997-11-01 01:31:14
124,264,200,5,1998-01-30 01:05:52
125,194,385,2,1997-11-14 16:24:03
126,72,195,5,1997-11-20 14:55:02
127,222,750,5,1998-01-03 08:12:00
128,250,264,3,1997-10-29 01:39:42
129,41,265,3,1998-03-23 21:04:02
130,224,245,3,1998-02-21 17:30:16
131,82,135,3,1997-11-05 22:40:29
132,262,1147,4,1997-11-17 18:35:10
133,293,471,3,1998-03-03 06:01:24
134,216,658,3,1997-11-23 00:30:29
135,250,140,3,1997-10-29 02:27:39
136,59,23,5,1998-02-23 03:41:40
137,286,379,5,1997-10-22 15:22:51
138,244,815,4,1997-11-27 04:33:05
139,7,479,4,1998-03-31 13:46:50
140,174,368,1,1998-02-02 15:46:42
141,87,274,4,1997-11-18 18:12:14
142,194,1211,2,1997-11-14 23:49:40
143,82,1134,2,1998-01-13 18:00:02
144,13,836,2,1997-12-14 22:49:06
145,13,272,4,1998-01-11 17:06:43
146,244,756,2,1997-11-27 04:32:37
147,305,427,5,1998-02-01 08:51:30
148,95,787,2,1998-03-03 19:55:30
149,43,14,2,1998-01-04 23:15:45
150,299,955,4,1998-03-10 04:07:03
151,57,419,3,1998-01-01 23:47:34
152,84,405,3,1997-12-30 03:26:03
153,269,504,4,1998-04-01 16:58:42
154,299,111,3,1997-10-26 15:03:04
155,194,466,4,1997-11-14 16:44:36
156,160,135,4,1997-10-14 20:26:47
157,99,268,3,1998-01-24 21:44:07
158,10,486,4,1997-10-26 17:27:26
159,259,117,4,1997-09-20 03:09:48
160,85,427,3,1997-11-13 21:25:50
161,303,919,4,1997-11-14 00:28:15
162,213,273,5,1997-11-07 02:49:47
163,121,514,3,1998-03-31 23:45:47
164,90,98,5,1998-03-31 22:26:44
165,49,559,2,1998-02-21 13:23:25
166,42,794,3,1997-12-03 00:20:25
167,155,323,2,1997-11-12 21:47:41
168,68,117,4,1997-10-16 03:52:19
169,172,177,4,1997-09-29 12:59:25
170,19,4,4,1998-01-21 20:00:40
171,268,231,4,1997-10-01 22:15:36
172,5,2,3,1997-09-30 16:14:13
173,305,117,2,1998-02-01 09:07:08
174,44,294,4,1997-12-31 23:52:36
175,43,137,4,1997-10-04 14:34:16
176,279,1336,1,1997-09-26 18:25:53
177,80,466,5,1998-02-13 20:28:21
178,254,164,4,1998-02-03 02:26:08
179,298,281,3,1998-01-07 14:28:56
180,279,1240,1,1998-04-10 02:13:24
181,66,298,4,1997-12-31 20:48:44
182,18,443,3,1997-11-21 16:36:33
183,268,1035,2,1997-09-29 14:09:34
184,99,79,4,1998-01-24 22:15:38
185,13,98,4,1997-12-07 17:16:51
186,26,258,3,1998-03-31 12:39:09
187,7,455,4,1998-03-31 14:04:46
188,222,755,4,1997-10-30 03:51:21
189,200,673,5,1998-01-06 23:15:54
190,119,328,4,1997-10-15 13:58:33
191,213,172,5,1997-11-08 02:17:22
192,276,322,3,1997-09-20 20:13:12
193,94,1217,3,1998-04-04 20:51:26
194,130,379,4,1997-10-02 14:14:22
195,38,328,4,1998-04-13 00:51:28
196,160,719,3,1997-10-14 19:39:37
197,293,1267,3,1998-03-03 06:36:06
198,26,930,2,1998-03-31 23:13:05
199,130,216,4,1997-09-25 19:42:25
200,92,1079,3,1998-02-02 18:17:35
201,256,452,4,1997-12-15 05:49:59
202,1,61,4,1997-11-03 07:33:40
203,72,48,4,1997-11-20 14:38:38
204,56,755,3,1998-04-18 14:36:47
205,13,360,4,1997-12-14 23:08:46
206,15,405,2,1997-11-13 21:19:17
207,92,77,3,1997-09-30 21:23:57
208,207,476,2,1998-01-09 22:52:23
209,292,174,5,1997-12-02 23:31:21
210,232,483,5,1998-02-27 03:20:22
211,251,748,2,1998-01-31 18:42:55
212,224,26,3,1998-02-21 23:35:53
213,181,220,4,1997-11-08 04:13:12
214,259,255,4,1997-09-20 03:05:10
215,305,471,4,1998-02-01 09:00:48
216,52,280,3,1997-12-24 00:20:06
217,161,202,5,1998-03-29 11:26:09
218,148,408,5,1997-10-21 01:56:58
219,125,235,2,1998-04-17 18:42:39
220,97,228,5,1998-01-08 05:54:20
221,58,1098,4,1998-01-09 00:15:36
222,83,234,4,1998-02-16 21:45:48
223,90,347,4,1998-03-31 22:28:39
224,272,178,5,1997-11-13 21:05:13
225,194,181,3,1997-11-14 15:29:56
226,125,478,4,1997-11-13 20:57:08
227,110,688,1,1998-02-09 01:26:45
228,299,14,4,1997-10-26 14:56:15
229,151,10,5,1997-11-14 16:28:41
230,269,127,4,1998-04-01 15:56:05
231,6,14,5,1997-12-31 20:14:09
232,54,106,3,1997-12-01 00:58:02
233,303,69,5,1997-11-14 00:32:22
234,16,944,1,1997-10-24 21:05:22
235,301,790,4,1997-12-14 05:50:21
236,276,1091,3,1997-09-20 22:03:55
237,305,214,2,1998-02-01 08:51:08
238,194,1028,2,1997-11-14 20:59:08
239,91,323,2,1998-04-01 13:46:37
240,87,554,4,1997-11-18 17:59:00
241,294,109,4,1997-10-25 22:46:39
242,286,171,4,1997-10-22 14:49:51
243,200,318,5,1998-01-06 23:14:18
244,229,328,1,1998-04-03 19:35:42
245,178,568,4,1997-12-22 21:35:55
246,303,842,2,1997-11-14 05:20:04
247,62,65,4,1997-11-12 22:44:46
248,207,591,3,1997-10-05 02:30:08
249,92,172,4,1997-09-30 21:01:11
250,301,401,4,1997-12-14 05:40:40
251,36,339,5,1997-12-15 03:46:21
252,70,746,3,1998-01-07 05:17:37
253,63,242,3,1997-10-01 23:06:30
254,28,201,3,1997-12-12 21:21:11
255,279,68,4,1997-09-26 20:56:47
256,250,7,4,1997-10-29 01:48:36
257,14,98,3,1998-03-26 03:02:15
258,299,1018,3,1998-03-10 03:58:44
259,194,54,3,1997-11-14 16:44:36
260,303,815,3,1997-11-14 05:32:12
261,119,237,5,1997-09-20 17:03:58
262,295,218,5,1997-11-19 19:08:18
263,268,930,2,1997-10-01 21:55:42
264,268,2,2,1997-10-01 22:16:13
265,66,258,4,1997-12-31 20:44:49
266,233,202,5,1997-11-13 04:11:04
267,83,623,4,1997-11-23 18:09:38
268,214,334,3,1998-04-02 18:42:20
269,192,476,2,1997-12-06 00:30:43
270,100,344,4,1998-03-31 20:07:48
271,268,145,1,1997-10-01 22:21:41
272,301,56,4,1997-12-14 05:16:27
273,307,89,5,1997-11-11 21:29:46
274,234,141,3,1998-04-11 22:43:29
275,83,576,4,1997-11-23 18:12:35
276,181,264,2,1997-11-08 04:00:24
277,297,133,4,1997-09-26 02:14:50
278,38,153,5,1998-04-13 01:19:29
279,7,382,4,1998-03-31 13:48:13
280,264,813,4,1998-01-30 01:15:52
281,181,872,1,1997-11-08 04:03:34
282,201,146,1,1998-01-07 02:36:19
283,85,507,4,1997-11-13 21:23:19
284,269,367,3,1998-04-01 17:00:23
285,59,468,3,1998-02-23 03:50:55
286,286,143,4,1998-03-11 21:25:49
287,193,96,1,1998-03-05 19:01:47
288,113,595,5,1997-10-04 03:40:24
289,292,11,5,1997-12-02 23:08:13
290,130,1014,3,1997-10-07 18:58:38
291,275,98,4,1997-09-25 02:39:00
292,189,520,5,1998-04-22 17:16:20
293,219,82,1,1998-03-09 14:07:35
294,218,209,5,1997-10-22 02:49:06
295,123,427,3,1997-11-18 17:10:20
296,119,222,5,1997-09-20 17:08:31
297,158,177,4,1997-11-21 17:46:47
298,222,118,4,1997-10-22 23:43:22
299,302,322,2,1997-11-13 16:01:15
300,279,501,3,1997-09-26 21:20:43
301,301,79,5,1997-12-14 05:13:23
302,181,3,2,1997-11-08 04:30:41
303,201,695,1,1998-01-07 02:28:35
304,13,198,3,1997-12-07 17:19:53
305,1,189,3,1998-03-01 06:15:28
306,145,237,5,1997-09-26 10:42:50
307,23,385,4,1997-09-20 20:14:22
308,201,767,4,1998-01-06 19:21:45
309,296,705,5,1998-01-07 18:19:53
310,42,546,3,1997-12-02 23:36:57
311,33,872,3,1998-04-07 15:50:30
312,301,554,3,1997-12-14 05:53:50
313,16,64,5,1997-10-24 19:11:37
314,95,135,3,1997-11-10 21:32:42
315,154,357,4,1997-11-10 05:11:53
316,77,484,5,1998-01-13 23:22:46
317,296,508,5,1998-01-07 18:09:44
318,302,303,2,1997-11-13 15:59:45
319,244,673,3,1997-11-27 04:57:47
320,222,77,4,1997-10-30 03:53:36
321,13,215,5,1997-12-14 23:03:08
322,16,705,5,1997-10-24 19:52:16
323,270,452,4,1997-10-15 22:57:44
324,145,15,2,1997-09-26 10:44:15
325,187,64,5,1997-11-14 00:00:31
326,200,304,5,1997-10-05 08:54:04
327,170,749,5,1998-02-16 16:22:50
328,101,829,3,1997-10-18 00:55:38
329,184,218,3,1998-03-14 21:10:40
330,128,204,4,1997-11-19 19:24:38
331,181,1295,1,1997-11-08 04:03:01
332,184,153,3,1998-03-14 21:34:45
333,1,33,4,1997-11-03 07:38:19
334,1,160,4,1997-09-24 03:42:27
335,184,321,5,1998-03-14 20:22:47
336,54,595,3,1997-12-01 00:56:53
337,94,343,4,1998-04-04 21:23:29
338,128,508,4,1997-11-19 19:29:27
339,23,323,2,1997-09-20 19:37:46
340,301,227,3,1997-12-14 05:27:02
341,301,191,3,1997-12-14 05:01:12
342,112,903,1,1998-04-13 04:02:52
343,82,183,3,1997-11-05 22:44:08
344,222,724,3,1997-10-30 03:26:16
345,218,430,3,1997-10-22 02:45:16
346,308,1197,4,1998-02-17 18:18:41
347,303,134,5,1997-11-14 00:39:19
348,133,751,3,1998-03-22 17:42:27
349,215,212,2,1998-04-01 13:01:20
350,69,256,5,1997-12-14 19:02:36
351,254,662,4,1998-02-13 05:22:30
352,276,2,4,1997-09-20 21:53:56
353,104,984,1,1998-02-25 21:36:15
354,63,1067,3,1997-10-01 23:11:54
355,267,410,4,1997-11-08 06:33:05
356,13,56,5,1997-12-07 17:16:51
357,240,879,3,1998-01-26 00:49:05
358,286,237,2,1997-10-02 15:40:00
359,294,271,5,1998-03-07 03:30:26
360,90,1086,4,1998-03-31 22:47:04
361,18,26,4,1997-11-21 16:28:51
362,92,229,3,1997-09-30 21:50:01
363,308,649,4,1998-02-17 18:14:52
364,144,89,3,1998-02-22 00:01:31
365,191,302,4,1998-04-02 23:37:33
366,59,951,3,1998-02-23 04:00:09
367,200,96,5,1998-01-06 23:30:09
368,16,197,5,1997-10-24 20:49:06
369,61,678,3,1998-04-11 13:45:09
370,271,199,4,1998-01-26 21:00:48
371,271,709,3,1998-01-26 21:15:25
372,142,169,5,1998-02-28 04:32:36
373,275,597,3,1997-10-07 04:14:38
374,222,151,3,1997-10-30 03:28:29
375,87,40,3,1997-11-18 18:15:17
376,207,258,4,1997-10-26 15:19:32
377,272,1393,2,1997-11-13 20:57:43
378,177,333,4,1997-11-21 16:39:57
379,207,1115,2,1997-11-16 07:21:46
380,299,577,3,1998-03-10 04:23:26
381,271,378,4,1998-01-26 21:17:27
382,305,425,4,1998-02-01 09:14:46
383,49,959,2,1998-02-21 13:48:32
384,94,1224,3,1998-04-04 20:46:42
385,130,1017,3,1997-09-22 18:44:55
386,10,175,3,1997-10-26 17:57:57
387,203,321,3,1997-11-25 04:50:18
388,191,286,4,1998-04-02 23:47:22
389,43,323,3,1997-10-04 14:25:10
390,21,558,5,1997-09-22 18:08:15
391,197,96,5,1998-04-01 05:50:39
392,13,344,2,1998-02-21 15:07:15
393,194,66,3,1997-11-14 17:07:44
394,234,206,4,1998-04-11 22:42:23
395,308,402,4,1998-02-17 18:38:20
396,308,640,4,1998-02-17 17:37:16
397,269,522,5,1998-04-01 16:22:53
398,94,265,4,1998-04-04 20:31:29
399,268,62,3,1997-09-26 21:53:44
400,272,12,5,1997-11-13 21:07:34
401,121,291,3,1998-04-01 00:27:57
402,296,20,5,1998-01-07 18:15:21
403,134,286,3,1998-04-04 23:25:34
404,180,462,5,1997-10-22 18:16:58
405,234,612,3,1998-04-08 23:45:40
406,104,117,2,1998-02-26 04:06:12
407,38,758,1,1998-04-13 02:30:26
408,269,845,1,1998-04-01 18:44:15
409,7,163,4,1998-03-31 14:10:44
410,234,1451,3,1998-04-08 23:32:23
411,275,405,2,1997-10-07 04:14:05
412,52,250,3,1997-12-24 00:17:41
413,102,823,3,1998-03-02 01:17:45
414,13,186,4,1998-03-24 02:03:19
415,178,731,4,1997-12-22 21:52:12
416,236,71,3,1998-03-17 06:37:51
417,256,781,5,1997-12-15 05:54:56
418,263,176,5,1998-03-30 23:15:52
419,244,186,3,1997-11-27 04:41:37
420,279,1181,4,1997-09-26 22:46:41
421,43,815,4,1998-01-04 23:23:09
422,83,78,2,1997-11-23 18:18:09
423,151,197,5,1997-11-14 17:31:50
424,254,436,2,1998-02-03 02:50:16
425,109,631,3,1997-11-26 21:22:51
426,297,716,3,1997-09-26 02:03:42
427,249,188,4,1997-11-16 00:44:27
428,144,699,4,1998-02-22 00:08:26
429,301,604,4,1997-12-14 05:06:34
430,64,392,3,1998-03-12 21:19:02
431,92,501,2,1997-09-30 21:07:45
432,222,97,4,1997-10-30 03:22:19
433,268,436,3,1997-09-26 21:52:25
434,293,135,5,1998-03-03 06:12:30
435,213,173,5,1997-11-08 02:17:22
436,160,460,2,1997-10-14 20:33:05
437,13,498,4,1997-12-14 22:51:41
438,59,715,5,1998-02-23 03:52:01
439,5,17,4,1997-09-30 16:16:38
440,125,163,5,1997-11-13 21:02:36
441,174,315,5,1998-02-02 15:19:09
442,114,505,3,1997-12-04 18:30:03
443,213,515,4,1997-11-07 02:41:58
444,23,196,2,1997-09-20 20:22:06
445,128,15,4,1997-11-19 19:47:07
446,239,56,4,1998-03-06 10:17:58
447,181,279,1,1997-11-08 04:22:35
448,291,80,4,1997-09-24 07:32:34
449,250,238,4,1997-10-29 01:52:43
450,201,649,3,1998-01-06 19:17:55
451,60,60,5,1997-12-28 16:48:54
452,181,325,2,1997-11-08 04:03:34
453,119,407,3,1998-02-09 15:37:45
454,287,1,5,1997-09-27 04:21:28
455,216,228,3,1997-11-23 00:40:42
456,216,531,4,1997-11-22 21:23:30
457,203,471,4,1997-11-25 05:07:43
458,92,587,3,1997-09-30 23:00:08
459,13,892,3,1997-12-22 07:03:44
460,213,176,4,1997-11-08 02:32:18
461,286,288,5,1997-10-02 15:37:52
462,117,1047,2,1997-12-01 20:54:57
463,99,111,1,1998-01-24 21:54:46
464,11,558,3,1998-04-06 23:10:14
465,65,47,2,1997-11-11 02:51:12
466,295,194,4,1997-11-14 14:23:32
467,269,217,2,1998-04-01 17:26:50
468,85,259,2,1997-12-09 22:03:46
469,250,596,5,1997-10-29 01:52:01
470,137,144,5,1997-12-06 18:41:29
471,201,960,2,1998-01-06 18:41:17
472,257,137,4,1997-12-13 21:52:12
473,111,328,4,1998-04-04 08:52:19
474,91,480,4,1998-04-01 13:54:35
475,215,211,4,1998-04-01 13:10:02
476,181,938,1,1997-11-08 03:59:46
477,189,1060,5,1998-04-22 16:58:21
478,1,20,4,1998-02-14 04:51:23
479,303,404,4,1997-11-14 00:46:15
480,299,305,3,1997-11-17 03:28:34
481,187,210,4,1997-11-13 23:54:02
482,222,278,2,1997-10-22 23:45:13
483,214,568,4,1998-04-15 19:23:17
484,293,770,3,1998-03-03 06:30:55
485,285,191,4,1998-03-22 19:44:19
486,303,252,3,1997-11-14 21:59:51
487,96,156,4,1998-01-10 03:27:40
488,72,1110,3,1997-11-20 14:48:54
489,115,1067,4,1997-12-03 17:43:29
490,7,430,3,1998-03-31 13:49:38
491,116,350,3,1998-02-08 22:45:26
492,73,480,4,1998-02-28 00:29:13
493,269,246,5,1998-04-01 18:57:47
494,263,419,5,1998-03-30 23:11:54
495,70,431,3,1998-01-07 05:17:37
496,221,475,4,1997-09-26 03:23:24
497,72,182,5,1997-11-20 14:35:15
498,25,357,4,1998-01-26 22:12:37
499,290,50,5,1997-11-25 15:59:42
500,189,526,4,1998-04-22 17:30:05
501,299,303,3,1997-10-23 14:56:24
502,264,294,3,1998-01-30 00:51:56
503,200,365,5,1998-01-06 23:39:22
504,187,135,4,1997-11-14 00:00:53
505,184,187,4,1998-03-14 20:57:04
506,63,289,2,1997-10-01 23:03:05
507,13,229,4,1997-12-17 22:27:30
508,298,486,3,1998-01-07 14:24:23
509,235,185,4,1998-03-11 22:30:35
510,62,712,4,1997-11-12 23:09:38
511,246,94,2,1998-01-16 04:05:05
512,54,742,5,1997-12-01 00:06:46
513,63,762,3,1997-10-01 23:14:48
514,11,732,3,1998-04-06 23:16:36
515,92,168,4,1997-09-30 21:08:43
516,8,550,3,1997-11-12 19:19:16
517,307,174,4,1997-11-11 21:24:40
518,303,200,4,1997-11-14 00:47:39
519,256,849,2,1997-12-15 05:43:23
520,72,54,3,1997-11-20 14:40:54
521,164,406,2,1998-03-09 00:13:09
522,117,150,4,1997-11-21 15:11:41
523,224,77,4,1998-02-21 23:31:12
524,193,869,3,1998-03-05 19:56:51
525,94,184,2,1998-04-04 20:14:22
526,281,338,2,1997-12-04 01:54:17
527,130,109,3,1997-09-22 18:43:14
528,128,371,1,1997-11-19 19:15:54
529,94,720,1,1998-04-04 20:59:53
530,182,845,3,1998-01-24 03:37:47
531,129,873,1,1997-12-27 17:57:32
532,254,229,4,1998-02-03 02:56:20
533,64,381,4,1997-11-12 20:11:31
534,151,176,2,1997-11-14 16:18:13
535,45,25,4,1997-12-01 22:06:55
536,193,879,3,1998-03-05 18:40:57
537,276,922,4,1998-03-06 09:00:49
538,276,57,3,1997-09-20 20:32:06
539,234,187,4,1998-04-08 23:45:40
540,181,306,1,1997-11-08 04:06:46
541,21,370,1,1997-09-22 18:01:33
542,293,249,3,1998-03-03 06:07:09
543,264,721,5,1998-01-30 01:27:36
544,10,611,5,1997-10-26 17:25:22
545,197,346,3,1998-04-01 05:37:50
546,276,142,3,1997-09-20 22:02:25
547,308,427,4,1998-02-17 17:29:44
548,221,943,4,1997-09-26 04:05:59
549,131,126,4,1998-01-01 19:05:14
550,268,824,2,1997-10-10 21:22:37
551,109,8,3,1997-11-26 19:30:42
552,198,58,3,1998-01-07 21:22:53
553,230,680,4,1997-11-25 18:58:06
554,181,741,1,1997-11-08 04:21:58
555,192,1061,4,1997-12-06 00:41:31
556,234,448,3,1998-04-11 22:58:21
557,90,900,4,1998-03-31 22:11:49
558,193,941,4,1998-03-05 19:08:10
559,128,603,5,1997-11-19 19:13:59
560,126,905,2,1998-02-19 02:28:03
561,244,265,4,1997-11-27 04:57:14
562,90,289,3,1998-03-31 22:11:50
563,157,25,3,1998-02-07 22:33:07
564,305,71,3,1998-02-01 09:01:24
565,119,382,5,1997-09-20 18:55:42
566,21,222,2,1997-09-22 18:03:02
567,231,181,4,1998-02-27 18:47:53
568,280,508,3,1998-04-04 14:34:13
569,288,132,3,1998-02-01 23:02:09
570,279,1497,2,1998-03-24 23:02:56
571,301,33,4,1997-12-14 05:43:48
572,72,699,3,1997-11-20 14:39:43
573,90,259,2,1998-03-31 22:13:12
574,308,55,3,1998-02-17 18:06:00
575,59,742,3,1998-02-23 03:04:13
576,94,744,4,1998-04-04 20:24:22
577,130,642,4,1997-09-25 19:48:53
578,26,1015,3,1998-03-31 13:48:56
579,56,121,5,1998-04-15 22:31:20
580,82,508,2,1998-01-13 17:57:29
581,62,12,4,1997-11-12 22:26:53
582,276,40,3,1997-09-20 21:44:31
583,181,1015,1,1997-11-08 04:25:21
584,152,301,3,1997-11-21 21:23:27
585,178,845,4,1997-12-22 20:58:11
586,217,597,4,1998-03-05 03:54:47
587,79,303,4,1998-03-30 15:20:03
588,138,484,4,1997-11-08 21:22:07
589,308,81,5,1998-02-17 17:41:33
590,75,284,2,1998-01-06 01:33:13
591,269,198,4,1998-04-01 16:11:02
592,307,94,3,1997-10-17 21:11:35
593,222,781,3,1997-12-02 10:47:57
594,121,740,3,1998-04-01 00:29:04
595,269,22,1,1998-04-01 16:27:52
596,13,864,4,1997-12-14 23:25:24
597,230,742,5,1997-11-25 19:10:43
598,269,507,4,1998-04-01 16:40:00
599,239,1099,5,1998-03-06 10:14:13
600,245,1028,5,1998-02-26 17:17:27
601,56,546,3,1998-04-15 22:31:00
602,295,961,5,1997-11-14 14:59:16
603,271,1028,2,1998-01-26 20:55:02
604,222,812,2,1997-12-02 10:38:37
605,69,240,3,1997-12-14 19:02:36
606,10,7,4,1997-10-26 18:56:50
607,22,376,3,1997-11-07 07:18:32
608,294,931,3,1998-03-07 03:54:17
609,82,717,1,1998-01-13 18:01:32
610,279,399,4,1997-09-26 22:44:19
611,269,234,1,1998-04-01 16:50:06
612,6,98,5,1997-12-31 20:38:00
613,243,1039,4,1997-11-20 01:09:44
614,298,181,4,1998-01-06 22:27:09
615,282,325,1,1997-12-09 21:30:44
616,78,323,1,1997-11-15 22:39:27
617,118,200,5,1997-09-27 18:24:07
618,283,1114,5,1997-11-12 01:19:05
619,171,292,4,1998-03-27 21:40:35
620,70,217,4,1998-01-07 05:31:59
621,10,100,5,1997-10-26 18:49:07
622,245,181,4,1998-02-26 17:21:04
623,107,333,3,1998-03-30 13:24:27
624,246,561,1,1998-01-16 04:04:05
625,13,901,1,1998-01-01 16:04:32
626,276,70,4,1997-09-20 21:27:06
627,244,17,2,1997-11-27 05:06:45
628,189,56,5,1998-04-22 17:14:23
629,226,242,5,1998-01-04 04:37:51
630,62,1016,4,1997-11-12 22:16:48
631,276,417,4,1997-09-20 22:01:47
632,214,478,4,1998-04-02 19:07:32
633,306,235,4,1997-10-10 17:25:54
634,222,26,3,1997-10-30 03:44:03
635,280,631,5,1998-04-04 14:39:11
636,60,430,5,1997-12-28 16:22:02
637,56,71,4,1998-04-15 23:34:35
638,42,274,5,1997-12-02 23:36:57
639,1,202,5,1997-09-24 03:40:42
640,13,809,4,1997-12-17 22:26:22
641,173,289,4,1997-10-22 21:49:48
642,15,749,1,1997-11-13 21:08:31
643,185,23,4,1997-12-30 23:24:09
644,280,540,3,1998-04-04 15:05:04
645,244,381,4,1997-11-27 04:14:37
646,150,293,4,1997-11-05 16:22:26
647,7,497,4,1998-03-31 13:48:54
648,178,317,4,1997-12-22 21:41:55
649,178,742,3,1997-12-22 20:50:33
650,95,1217,3,1997-11-26 19:30:58
651,234,1462,3,1998-04-11 22:31:05
652,97,222,5,1998-01-08 05:54:47
653,109,127,2,1997-11-26 16:57:51
654,117,268,5,1997-11-21 14:58:26
655,269,705,2,1998-04-01 16:40:50
656,130,1246,3,1997-10-07 19:28:17
657,264,655,4,1998-01-30 01:25:30
658,207,13,3,1997-09-29 04:20:39
659,42,588,5,1997-12-03 00:15:47
660,246,409,2,1998-01-16 04:02:52
661,87,367,4,1997-11-18 18:11:42
